mets	metNames	compartment	metFormulas
MAM03207e	3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	Extracellular	C24H37O5
MAM03208c	3-dehydro-Deoxycholate	Cytosol	C24H37O4
MAM03208e	3-dehydro-Deoxycholate	Extracellular	C24H37O4
MAM03209c	3-dehydro-Lithocholate	Cytosol	C24H37O3
MAM03209e	3-dehydro-Lithocholate	Extracellular	C24H37O3
MAM03310c	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	Cytosol	C24H37O4
MAM03310e	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	Extracellular	C24H37O4
MAM03311c	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	Cytosol	C24H37O5
MAM03311e	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	Extracellular	C24H37O5
MAM03503c	Cholic acid-24glucuronide, CA-24G	Cytosol	C30H47O11
MAM03503r	Cholic acid-24glucuronide, CA-24G	Endoplasmic reticulum	C30H47O11
MAM03503e	Cholic acid-24glucuronide, CA-24G	Extracellular	C30H47O11
MAM03504c	Cholic acid 3-sulfate	Cytosol	C24H38O8S
MAM03504e	Cholic acid 3-sulfate	Extracellular	C24H38O8S
MAM03508c	Chenodeoxycholic acid-24glucuronide, CDCA-24G	Cytosol	C30H47O10
MAM03508r	Chenodeoxycholic acid-24glucuronide, CDCA-24G	Endoplasmic reticulum	C30H47O10
MAM03508e	Chenodeoxycholic acid-24glucuronide, CDCA-24G	Extracellular	C30H47O10
MAM03509c	Chenodeoxycholic acid-3glucuronide, CDCA-3G	Cytosol	C30H47O10
MAM03509r	Chenodeoxycholic acid-3glucuronide, CDCA-3G	Endoplasmic reticulum	C30H47O10
MAM03509e	Chenodeoxycholic acid-3glucuronide, CDCA-3G	Extracellular	C30H47O10
MAM03685c	Hyocholic acid; gamma-Muricholate	Cytosol	C24H39O5
MAM03512c	Coprostanol	Cytosol	C27H48O
MAM03512e	Coprostanol	Extracellular	C27H48O
MAM03536c	Deoxycholic acid-24glucuronide, CDA-24G	Cytosol	C30H47O10
MAM03536r	Deoxycholic acid-24glucuronide, CDA-24G	Endoplasmic reticulum	C30H47O10
MAM03536e	Deoxycholic acid-24glucuronide, CDA-24G	Extracellular	C30H47O10
MAM03537c	Deoxycholic acid-3glucuronide, CDA-3G	Cytosol	C30H47O10
MAM03537r	Deoxycholic acid-3glucuronide, CDA-3G	Endoplasmic reticulum	C30H47O10
MAM03537e	Deoxycholic acid-3glucuronide, CDA-3G	Extracellular	C30H47O10
MAM03538c	Deoxycholic acid 3-sulfate	Cytosol	C24H38O7S
MAM03538e	Deoxycholic acid 3-sulfate	Extracellular	C24H38O7S
MAM03587c	Glycocholic acid 3-sulfate	Cytosol	C26H42NO9S
MAM03588c	Glycochenodeoxycholic acid 3-sulfate	Cytosol	C26H42NO8S
MAM03589c	Glycodeoxycholic acid 3-sulfate	Cytosol	C26H42NO8S
MAM03637c	Glycoursodeoxycholic acid 3-sulfate	Cytosol	C26H42NO8S
MAM03642c	Hyocholic acid-24glucuronide, HCA-24G	Cytosol	C30H47O11
MAM03643c	Hyocholic acid-6glucuronide, HCA-6G	Cytosol	C30H47O11
MAM03644c	Hyodeoxycholic acid-24glucuronide, HDCA-24G	Cytosol	C30H47O10
MAM03645c	Hyodeoxycholic acid-6glucuronide, HDCA-6G	Cytosol	C30H47O10
MAM03691c	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid	Cytosol	C24H39O4
MAM03704c	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid	Cytosol	C24H39O5
MAM03707c	Lithocholic acid-24glucuronide, CDCA-24G	Cytosol	C30H47O9
MAM03708c	Lithocholic acid-3glucuronide, CDCA-3G	Cytosol	C30H47O9
MAM03709c	Lithocholic acid 3-sulfate	Cytosol	C24H38O6S
MAM03962c	Taurocholic acid 3-sulfate	Cytosol	C26H44NO10S2
MAM03963c	Taurochenodeoxycholic acid 3-sulfate	Cytosol	C26H44NO9S2
MAM03965c	Taurodeoxycholic acid 3-sulfate	Cytosol	C26H43NO9S2
MAM03996c	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine	Cytosol	C26H44NO7S
MAM04042c	Tauroursodeoxycholic acid 3-sulfate	Cytosol	C26H44NO9S2
MAM04057c	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid	Cytosol	C24H39O5
MAM04058c	Ursodeoxycholic acid 3-sulfate	Cytosol	C24H38O7S
MAM03587e	Glycocholic acid 3-sulfate	Extracellular	C26H42NO9S
MAM03588e	Glycochenodeoxycholic acid 3-sulfate	Extracellular	C26H42NO8S
MAM03589e	Glycodeoxycholic acid 3-sulfate	Extracellular	C26H42NO8S
MAM03637e	Glycoursodeoxycholic acid 3-sulfate	Extracellular	C26H42NO8S
MAM03642e	Hyocholic acid-24glucuronide, HCA-24G	Extracellular	C30H47O11
MAM03643e	Hyocholic acid-6glucuronide, HCA-6G	Extracellular	C30H47O11
MAM03644e	Hyodeoxycholic acid-24glucuronide, HDCA-24G	Extracellular	C30H47O10
MAM03645e	Hyodeoxycholic acid-6glucuronide, HDCA-6G	Extracellular	C30H47O10
MAM03685e	Hyocholic acid; gamma-Muricholate	Extracellular	C24H39O5
MAM03691e	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid	Extracellular	C24H39O4
MAM03704e	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid	Extracellular	C24H39O5
MAM03707e	Lithocholic acid-24glucuronide, CDCA-24G	Extracellular	C30H47O9
MAM03708e	Lithocholic acid-3glucuronide, CDCA-3G	Extracellular	C30H47O9
MAM03709e	Lithocholic acid 3-sulfate	Extracellular	C24H38O6S
MAM03962e	Taurocholic acid 3-sulfate	Extracellular	C26H44NO10S2
MAM03963e	Taurochenodeoxycholic acid 3-sulfate	Extracellular	C26H44NO9S2
MAM03965e	Taurodeoxycholic acid 3-sulfate	Extracellular	C26H43NO9S2
MAM03996e	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine	Extracellular	C26H44NO7S
MAM04042e	Tauroursodeoxycholic acid 3-sulfate	Extracellular	C26H44NO9S2
MAM04057e	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid	Extracellular	C24H39O5
MAM04058e	Ursodeoxycholic acid 3-sulfate	Extracellular	C24H38O7S
MAM03685r	Hyocholic acid; gamma-Muricholate	Endoplasmic reticulum	C24H39O5
MAM03642r	Hyocholic acid-24glucuronide, HCA-24G	Endoplasmic reticulum	C30H47O11
MAM03643r	Hyocholic acid-6glucuronide, HCA-6G	Endoplasmic reticulum	C30H47O11
MAM02155r	hyodeoxycholate	Endoplasmic reticulum	C24H40O4
MAM03644r	Hyodeoxycholic acid-24glucuronide, HDCA-24G	Endoplasmic reticulum	C30H47O10
MAM03645r	Hyodeoxycholic acid-6glucuronide, HDCA-6G	Endoplasmic reticulum	C30H47O10
MAM03707r	Lithocholic acid-24glucuronide, CDCA-24G	Endoplasmic reticulum	C30H47O9
MAM03708r	Lithocholic acid-3glucuronide, CDCA-3G	Endoplasmic reticulum	C30H47O9
MAM03959r	Tacrolimus	Endoplasmic reticulum	C44H69NO12
MAM01817r	12-HT or M-VI, 12-hydroxy tacrolimus	Endoplasmic reticulum	C44H69NO13
MAM01817c	12-HT or M-VI, 12-hydroxy tacrolimus	Cytosol	C44H69NO13
MAM01817e	12-HT or M-VI, 12-hydroxy tacrolimus	Extracellular	C44H69NO13
MAM01875r	13-O-desmethyl tacrolimus, 13-DMT or M-I	Endoplasmic reticulum	C43H67NO12
MAM01818r	13,31-O-Didesmethyl-tacrolimus	Endoplasmic reticulum	C42H65NO12
MAM03196r	31-DMT or M-II, 31-O-desmethyl tacrolimus	Endoplasmic reticulum	C43H67NO12
MAM01818c	13,31-O-Didesmethyl-tacrolimus	Cytosol	C42H65NO12
MAM01818e	13,31-O-Didesmethyl-tacrolimus	Extracellular	C42H65NO12
MAM01875c	13-O-desmethyl tacrolimus, 13-DMT or M-I	Cytosol	C43H67NO12
MAM01875e	13-O-desmethyl tacrolimus, 13-DMT or M-I	Extracellular	C43H67NO12
MAM03278r	4-OH-midazolam	Endoplasmic reticulum	C18H13ClFN3O
MAM01888r	1,4-Dihydroxy-midazolam	Endoplasmic reticulum	C18H13ClFN3O2
MAM01903r	1'-OH-midazolam	Endoplasmic reticulum	C18H13ClFN3O
MAM01888c	1,4-Dihydroxy-midazolam	Cytosol	C18H13ClFN3O2
MAM01888e	1,4-Dihydroxy-midazolam	Extracellular	C18H13ClFN3O2
MAM01891r	15-DMT or M-III, 15-O-desmethyl tacrolimus	Endoplasmic reticulum	C43H67NO12
MAM01889r	13,15-O-didesmethyl tacrolimus	Endoplasmic reticulum	C42H65NO12
MAM01889c	13,15-O-didesmethyl tacrolimus	Cytosol	C42H65NO12
MAM01889e	13,15-O-didesmethyl tacrolimus	Extracellular	C42H65NO12
MAM01890r	15,31-O-Didesmethyl-tacrolimus	Endoplasmic reticulum	C42H65NO12
MAM01890c	15,31-O-Didesmethyl-tacrolimus	Cytosol	C42H65NO12
MAM01890e	15,31-O-Didesmethyl-tacrolimus	Extracellular	C42H65NO12
MAM01891c	15-DMT or M-III, 15-O-desmethyl tacrolimus	Cytosol	C43H67NO12
MAM01891e	15-DMT or M-III, 15-O-desmethyl tacrolimus	Extracellular	C43H67NO12
MAM01901c	1-hydroxy S-ibuprofen-glucuronide	Cytosol	C19H25O9
MAM01901e	1-hydroxy S-ibuprofen-glucuronide	Extracellular	C19H25O9
MAM01894r	1-hydroxy S-ibuprofen	Endoplasmic reticulum	C13H17O3
MAM01901r	1-hydroxy S-ibuprofen-glucuronide	Endoplasmic reticulum	C19H25O9
MAM01894c	1-hydroxy S-ibuprofen	Cytosol	C13H17O3
MAM01894e	1-hydroxy S-ibuprofen	Extracellular	C13H17O3
MAM01902r	1'-OH-midazolam-glucuronide	Endoplasmic reticulum	C24H20ClFN3O7
MAM01902e	1'-OH-midazolam-glucuronide	Extracellular	C24H20ClFN3O7
MAM01902c	1'-OH-midazolam-glucuronide	Cytosol	C24H20ClFN3O7
MAM03756r	Midazolam	Endoplasmic reticulum	C18H13ClFN3
MAM01903c	1'-OH-midazolam	Cytosol	C18H13ClFN3O
MAM01903e	1'-OH-midazolam	Extracellular	C18H13ClFN3O
MAM03177c	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid	Cytosol	C33H34FN2O6
MAM03179c	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone	Cytosol	C33H33FN2O5
MAM03177r	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid	Endoplasmic reticulum	C33H34FN2O6
MAM03178r	2-hydroxy-atorvastatin-acyl-glucuronide	Endoplasmic reticulum	C39H42FN2O12
MAM03178c	2-hydroxy-atorvastatin-acyl-glucuronide	Cytosol	C39H42FN2O12
MAM03178e	2-hydroxy-atorvastatin-acyl-glucuronide	Extracellular	C39H42FN2O12
MAM03476r	atorvastatin-acid	Endoplasmic reticulum	C33H34FN2O5
MAM03177e	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid	Extracellular	C33H34FN2O6
MAM03179r	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone	Endoplasmic reticulum	C33H33FN2O5
MAM03180r	2-hydroxy-atorvastatin-lactone-glucuronide	Endoplasmic reticulum	C39H40FN2O11
MAM03180c	2-hydroxy-atorvastatin-lactone-glucuronide	Cytosol	C39H40FN2O11
MAM03180e	2-hydroxy-atorvastatin-lactone-glucuronide	Extracellular	C39H40FN2O11
MAM03479r	atorvastatin-lactone	Endoplasmic reticulum	C33H33FN2O4
MAM03179e	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone	Extracellular	C33H33FN2O5
MAM03185c	2-hydroxy S-ibuprofen-glucuronide	Cytosol	C19H25O9
MAM03185e	2-hydroxy S-ibuprofen-glucuronide	Extracellular	C19H25O9
MAM03183c	2-hydroxy-R-ibuprofen	Cytosol	C13H17O3
MAM03183e	2-hydroxy-R-ibuprofen	Extracellular	C13H17O3
MAM03184r	2-hydroxy-S-ibuprofen	Endoplasmic reticulum	C13H17O3
MAM03185r	2-hydroxy S-ibuprofen-glucuronide	Endoplasmic reticulum	C19H25O9
MAM03184c	2-hydroxy-S-ibuprofen	Cytosol	C13H17O3
MAM03184e	2-hydroxy-S-ibuprofen	Extracellular	C13H17O3
MAM03196c	31-DMT or M-II, 31-O-desmethyl tacrolimus	Cytosol	C43H67NO12
MAM03196e	31-DMT or M-II, 31-O-desmethyl tacrolimus	Extracellular	C43H67NO12
MAM03916r	pravastatin	Endoplasmic reticulum	C23H35NaO7
MAM03198r	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin	Endoplasmic reticulum	C23H34NaO9
MAM03198c	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin	Cytosol	C23H34NaO9
MAM03198e	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin	Extracellular	C23H34NaO9
MAM03934r	simvastatin lactone form	Endoplasmic reticulum	C25H38O5
MAM03199r	3',5'-dihydrodiol-simvastatin-lactone form	Endoplasmic reticulum	C25H40O7
MAM03199c	3',5'-dihydrodiol-simvastatin-lactone form	Cytosol	C25H40O7
MAM03199e	3',5'-dihydrodiol-simvastatin-lactone form	Extracellular	C25H40O7
MAM03225c	3-hydroxy S-ibuprofen-glucuronide	Cytosol	C19H25O9
MAM03225e	3-hydroxy S-ibuprofen-glucuronide	Extracellular	C19H25O9
MAM03223c	3-hydroxy R-ibuprofen	Cytosol	C13H17O3
MAM03223e	3-hydroxy R-ibuprofen	Extracellular	C13H17O3
MAM03224r	3-hydroxy S-ibuprofen	Endoplasmic reticulum	C13H17O3
MAM03225r	3-hydroxy S-ibuprofen-glucuronide	Endoplasmic reticulum	C19H25O9
MAM03224c	3-hydroxy S-ibuprofen	Cytosol	C13H17O3
MAM03224e	3-hydroxy S-ibuprofen	Extracellular	C13H17O3
MAM03228c	3''-hydroxy-lovastatin lactone form	Cytosol	C24H36O6
MAM03229c	3''-hydroxy-lovastatin acid form	Cytosol	C24H37O7
MAM03229e	3''-hydroxy-lovastatin acid form	Extracellular	C24H37O7
MAM03236m	3'-S-hydroxy-pravastatin-CoA	Mitochondria	C44H66N7NaO23P3S
MAM03238m	3'-S-hydroxy-pravastatin-tetranor-CoA	Mitochondria	C40H58N7NaO21P3S
MAM03236x	3'-S-hydroxy-pravastatin-CoA	Peroxisome	C44H66N7NaO23P3S
MAM03238x	3'-S-hydroxy-pravastatin-tetranor-CoA	Peroxisome	C40H58N7NaO21P3S
MAM03237c	3'-S-hydroxy-pravastatin-tetranor	Cytosol	C19H27NaO6
MAM03237e	3'-S-hydroxy-pravastatin-tetranor	Extracellular	C19H27NaO6
MAM03235r	3'-S-hydroxy-pravastatin	Endoplasmic reticulum	C23H35NaO8
MAM03235c	3'-S-hydroxy-pravastatin	Cytosol	C23H35NaO8
MAM03235e	3'-S-hydroxy-pravastatin	Extracellular	C23H35NaO8
MAM03239c	3'-hydroxy-simvastatin-lactone form	Cytosol	C25H38O6
MAM03240c	3'-hydroxy-simvastatin-acid form	Cytosol	C25H39O7
MAM03240e	3'-hydroxy-simvastatin-acid form	Extracellular	C25H39O7
MAM03300r	6'-beta-hydroxy simvastatin lactone	Endoplasmic reticulum	C25H38O6
MAM03239r	3'-hydroxy-simvastatin-lactone form	Endoplasmic reticulum	C25H38O6
MAM03916c	pravastatin	Cytosol	C23H35NaO7
MAM03241c	3-alpha-iso-pravastatin	Cytosol	C23H35NaO7
MAM03241e	3-alpha-iso-pravastatin	Extracellular	C23H35NaO7
MAM03256c	3-hydroxy-acetaminophen	Cytosol	C8H9NO3
MAM03244c	3-methoxy-acetaminophen	Cytosol	C9H11NO3
MAM03402r	acetaminophen/paracetamol	Endoplasmic reticulum	C8H9NO2
MAM03256r	3-hydroxy-acetaminophen	Endoplasmic reticulum	C8H9NO3
MAM03256e	3-hydroxy-acetaminophen	Extracellular	C8H9NO3
MAM03269c	4-beta-OH-gliclazide	Cytosol	C15H20N3O4S
MAM03269e	4-beta-OH-gliclazide	Extracellular	C15H20N3O4S
MAM03634r	Gliclazide	Endoplasmic reticulum	C15H20N3O3S
MAM03269r	4-beta-OH-gliclazide	Endoplasmic reticulum	C15H20N3O4S
MAM03271r	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid	Endoplasmic reticulum	C33H34FN2O6
MAM03272c	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone	Cytosol	C33H33FN2O5
MAM03271c	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid	Cytosol	C33H34FN2O6
MAM03271e	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid	Extracellular	C33H34FN2O6
MAM03272r	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone	Endoplasmic reticulum	C33H33FN2O5
MAM03272e	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone	Extracellular	C33H33FN2O5
MAM03275c	4-OH-midazolam-glucuronide	Cytosol	C24H20ClFN3O7
MAM03275e	4-OH-midazolam-glucuronide	Extracellular	C24H20ClFN3O7
MAM03275r	4-OH-midazolam-glucuronide	Endoplasmic reticulum	C24H20ClFN3O7
MAM03278c	4-OH-midazolam	Cytosol	C18H13ClFN3O
MAM03278e	4-OH-midazolam	Extracellular	C18H13ClFN3O
MAM04007r	triol metabolite of pravastatin	Endoplasmic reticulum	C23H37NaO9
MAM03279r	3-keto-5,6,-dihydroxy-pravastatin	Endoplasmic reticulum	C23H35NaO9
MAM03279c	3-keto-5,6,-dihydroxy-pravastatin	Cytosol	C23H35NaO9
MAM03279e	3-keto-5,6,-dihydroxy-pravastatin	Extracellular	C23H35NaO9
MAM03241r	3-alpha-iso-pravastatin	Endoplasmic reticulum	C23H35NaO7
MAM03280r	5,6-epoxy-3-alpha-iso-pravastatin	Endoplasmic reticulum	C23H35NaO8
MAM03280c	5,6-epoxy-3-alpha-iso-pravastatin	Cytosol	C23H35NaO8
MAM03280e	5,6-epoxy-3-alpha-iso-pravastatin	Extracellular	C23H35NaO8
MAM03285r	5-hydroxy-fluvastatin	Endoplasmic reticulum	C24H25FNNaO5
MAM03286r	5-hydroxy-fluvastatin-glucuronide	Endoplasmic reticulum	C30H32FNNaO11
MAM03286c	5-hydroxy-fluvastatin-glucuronide	Cytosol	C30H32FNNaO11
MAM03286e	5-hydroxy-fluvastatin-glucuronide	Extracellular	C30H32FNNaO11
MAM03579r	fluvastatin	Endoplasmic reticulum	C24H25FNNaO4
MAM03285c	5-hydroxy-fluvastatin	Cytosol	C24H25FNNaO5
MAM03285e	5-hydroxy-fluvastatin	Extracellular	C24H25FNNaO5
MAM03289c	6-alpha-OH-gliclazide	Cytosol	C15H20N3O4S
MAM03289e	6-alpha-OH-gliclazide	Extracellular	C15H20N3O4S
MAM03289r	6-alpha-OH-gliclazide	Endoplasmic reticulum	C15H20N3O4S
MAM03290c	6-beta-OH-gliclazide	Cytosol	C15H20N3O4S
MAM03290e	6-beta-OH-gliclazide	Extracellular	C15H20N3O4S
MAM03291c	6-beta-OH-gliclazide-glucuronide	Cytosol	C21H27N3O10S
MAM03291e	6-beta-OH-gliclazide-glucuronide	Extracellular	C21H27N3O10S
MAM03290r	6-beta-OH-gliclazide	Endoplasmic reticulum	C15H20N3O4S
MAM03291r	6-beta-OH-gliclazide-glucuronide	Endoplasmic reticulum	C21H27N3O10S
MAM03292c	6'-beta-carboxy-simvastatin-lactone form	Cytosol	C25H35O7
MAM03293c	6'-beta-carboxy-simvastatin-acid form	Cytosol	C25H36O8
MAM03293e	6'-beta-carboxy-simvastatin-acid form	Extracellular	C25H36O8
MAM03304r	6'-exomethylene-simvastatin-lactone form	Endoplasmic reticulum	C25H36O5
MAM03292r	6'-beta-carboxy-simvastatin-lactone form	Endoplasmic reticulum	C25H35O7
MAM03294c	6-epipravastatin	Cytosol	C23H35NaO7
MAM03294e	6-epipravastatin	Extracellular	C23H35NaO7
MAM03296c	6'-beta-hydroxy-lovastatin lactone form	Cytosol	C24H36O6
MAM03297c	6'-beta-hydroxy-lovastatin-acid form	Cytosol	C24H37O7
MAM03296e	6'-beta-hydroxy-lovastatin lactone form	Extracellular	C24H36O6
MAM03298c	6'-beta-hydroxy-methyl-simvastatin-lactone form	Cytosol	C25H38O6
MAM03299c	6'-beta-hydroxy-methyl-simvastatin-acid form	Cytosol	C25H39O7
MAM03299e	6'-beta-hydroxy-methyl-simvastatin-acid form	Extracellular	C25H39O7
MAM03298r	6'-beta-hydroxy-methyl-simvastatin-lactone form	Endoplasmic reticulum	C25H38O6
MAM03300c	6'-beta-hydroxy simvastatin lactone	Cytosol	C25H38O6
MAM03301c	6'-beta-hydroxy simvastatin acid	Cytosol	C25H39O7
MAM03301e	6'-beta-hydroxy simvastatin acid	Extracellular	C25H39O7
MAM03303c	6'-exomethylene-lovastatin lactone form	Cytosol	C24H34O5
MAM03302c	6'-exomethylene-lovastatin-acid form	Cytosol	C24H35O6
MAM03302e	6'-exomethylene-lovastatin-acid form	Extracellular	C24H35O6
MAM03303e	6'-exomethylene-lovastatin lactone form	Extracellular	C24H34O5
MAM03306r	6-hydroxy-fluvastatin-glucuronide	Endoplasmic reticulum	C30H32FNNaO11
MAM03306c	6-hydroxy-fluvastatin-glucuronide	Cytosol	C30H32FNNaO11
MAM03306e	6-hydroxy-fluvastatin-glucuronide	Extracellular	C30H32FNNaO11
MAM03305r	6-hydroxy-fluvastatin	Endoplasmic reticulum	C24H25FNNaO5
MAM03305c	6-hydroxy-fluvastatin	Cytosol	C24H25FNNaO5
MAM03305e	6-hydroxy-fluvastatin	Extracellular	C24H25FNNaO5
MAM03307c	7-alpha-OH-gliclazide	Cytosol	C15H20N3O4S
MAM03307e	7-alpha-OH-gliclazide	Extracellular	C15H20N3O4S
MAM03307r	7-alpha-OH-gliclazide	Endoplasmic reticulum	C15H20N3O4S
MAM03308c	7-beta-OH-gliclazide	Cytosol	C15H20N3O4S
MAM03308e	7-beta-OH-gliclazide	Extracellular	C15H20N3O4S
MAM03309c	7-beta-OH-gliclazide-glucuronide	Cytosol	C21H27N3O10S
MAM03309e	7-beta-OH-gliclazide-glucuronide	Extracellular	C21H27N3O10S
MAM03308r	7-beta-OH-gliclazide	Endoplasmic reticulum	C15H20N3O4S
MAM03309r	7-beta-OH-gliclazide-glucuronide	Endoplasmic reticulum	C21H27N3O10S
MAM03312r	7-hydroxy-3-alpha-iso-pravastatin	Endoplasmic reticulum	C23H35NaO8
MAM03312c	7-hydroxy-3-alpha-iso-pravastatin	Cytosol	C23H35NaO8
MAM03312e	7-hydroxy-3-alpha-iso-pravastatin	Extracellular	C23H35NaO8
MAM03418e	allopurinol	Extracellular	C5H4N4O
MAM03418c	allopurinol	Cytosol	C5H4N4O
MAM03402c	acetaminophen/paracetamol	Cytosol	C8H9NO2
MAM03402e	acetaminophen/paracetamol	Extracellular	C8H9NO2
MAM03403r	Acetaminophen glucuronide	Endoplasmic reticulum	C14H16NO8
MAM03404e	acetaminophen-glutathione-conjugate	Extracellular	C18H27N4O10S
MAM03404c	acetaminophen-glutathione-conjugate	Cytosol	C18H27N4O10S
MAM03403c	Acetaminophen glucuronide	Cytosol	C14H16NO8
MAM03403e	Acetaminophen glucuronide	Extracellular	C14H16NO8
MAM03958c	sulphate-conjugate-acetaminophen	Cytosol	C8H8NO5S
MAM03801c	oxypurinol	Cytosol	C5H4N4O2
MAM03429r	AM1 (cyclosporine)	Endoplasmic reticulum	C62H111N11O13
MAM03420r	AM19 (cyclosporine)	Endoplasmic reticulum	C62H111N11O14
MAM03432r	AM9 (cyclosporine)	Endoplasmic reticulum	C62H111N11O13
MAM03420c	AM19 (cyclosporine)	Cytosol	C62H111N11O14
MAM03420e	AM19 (cyclosporine)	Extracellular	C62H111N11O14
MAM03423c	AM1A (cyclosporine)	Cytosol	C62H108N11O14
MAM03421c	AM1A4N (cyclosporine)	Cytosol	C61H106N11O14
MAM03421e	AM1A4N (cyclosporine)	Extracellular	C61H106N11O14
MAM03427r	AM1c (cyclosporine)	Endoplasmic reticulum	C62H111N11O13
MAM03422r	AM1Ac (cyclosporine)	Endoplasmic reticulum	C62H108N11O14
MAM03422c	AM1Ac (cyclosporine)	Cytosol	C62H108N11O14
MAM03422e	AM1Ac (cyclosporine)	Extracellular	C62H108N11O14
MAM03424r	AM1AL (cyclosporine)	Endoplasmic reticulum	C62H109N11O13
MAM03423r	AM1A (cyclosporine)	Endoplasmic reticulum	C62H108N11O14
MAM03423e	AM1A (cyclosporine)	Extracellular	C62H108N11O14
MAM03429c	AM1 (cyclosporine)	Cytosol	C62H111N11O13
MAM03424c	AM1AL (cyclosporine)	Cytosol	C62H109N11O13
MAM03424e	AM1AL (cyclosporine)	Extracellular	C62H109N11O13
MAM03426c	AM1c9 (cyclosporine)	Cytosol	C62H111N11O14
MAM03425c	AM1c4N9 (cyclosporine)	Cytosol	C61H109N11O14
MAM03425e	AM1c4N9 (cyclosporine)	Extracellular	C61H109N11O14
MAM03426r	AM1c9 (cyclosporine)	Endoplasmic reticulum	C62H111N11O14
MAM03426e	AM1c9 (cyclosporine)	Extracellular	C62H111N11O14
MAM03520r	cyclosporine	Endoplasmic reticulum	C62H111N11O12
MAM03427c	AM1c (cyclosporine)	Cytosol	C62H111N11O13
MAM03427e	AM1c (cyclosporine)	Extracellular	C62H111N11O13
MAM03428r	AM1c-glucuronide (cyclosporine)	Endoplasmic reticulum	C68H118N11O19
MAM03428c	AM1c-glucuronide (cyclosporine)	Cytosol	C68H118N11O19
MAM03428e	AM1c-glucuronide (cyclosporine)	Extracellular	C68H118N11O19
MAM03429e	AM1 (cyclosporine)	Extracellular	C62H111N11O13
MAM03432c	AM9 (cyclosporine)	Cytosol	C62H111N11O13
MAM03430c	AM4N9 (cyclosporine)	Cytosol	C61H109N11O13
MAM03431r	AM4N (cyclosporine)	Endoplasmic reticulum	C61H109N11O12
MAM03430r	AM4N9 (cyclosporine)	Endoplasmic reticulum	C61H109N11O13
MAM03430e	AM4N9 (cyclosporine)	Extracellular	C61H109N11O13
MAM03520c	cyclosporine	Cytosol	C62H111N11O12
MAM03431c	AM4N (cyclosporine)	Cytosol	C61H109N11O12
MAM03431e	AM4N (cyclosporine)	Extracellular	C61H109N11O12
MAM03432e	AM9 (cyclosporine)	Extracellular	C62H111N11O13
MAM03476e	atorvastatin-acid	Extracellular	C33H34FN2O5
MAM03476c	atorvastatin-acid	Cytosol	C33H34FN2O5
MAM03479c	atorvastatin-lactone	Cytosol	C33H33FN2O4
MAM03478r	atorvastatin-ether-glucuronide -G1	Endoplasmic reticulum	C45H48FN2O17
